team,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulCount,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,rocketLowPoints,rocketMidPoints,rocketTopPoints,rocketPoints,ownPoints
frc70,0.0,2.584391065043992,0.18395146324364048,-0.012274399145383119,0.0,0.0,-0.4028050519042432,0.005018482400431603,1.4557970947573333,0.035858888590189604,0.3922114848992208,0.17309210437441178,2.584391065043992,0.07682564379423976,2.031960042900196,4.621369590344612,0.1541290840747124,-0.38909104044600484,-0.1292218856478109,-0.3641838420191033,5.133335469508757
frc7010,0.0,4.312518971102282,11.828547770833412,0.0004968232941641088,0.0,0.0,0.18149297633399025,1.4688421212567004,2.156540692383306,0.07774240764920125,3.511047712177428,0.5455296549569725,4.312518971102282,0.19538431240891613,17.496136175394145,23.27749726775313,1.9778167573866738,0.9565336248351682,-0.11148451246282154,2.822865869759021,19.505717405814213
frc703,0.0,4.101757337601416,2.8289699769535126,0.07382917178718591,0.0812987599769644,-0.011973626863251874,0.29667472713693266,0.3478539380058043,3.277281056996819,0.038181068264462104,2.713021351666178,0.22030357084703853,4.101757337601416,-0.023640833625595718,8.81927238561651,13.268883661223724,1.5191219652190737,0.12742741297424998,2.105693164085032,3.7522425422783554,12.243773044437487
frc7033,0.0,5.216005897180903,5.143075304560748,0.0007679594478464237,0.0,0.0,0.2364456340122677,-1.0833289147997536,1.5724978737332984,-0.17326759394832342,2.7635500270913047,0.3235075461221275,5.216005897180903,0.06777643674073797,9.479123205385354,13.611800187766502,-0.3298605019308752,0.5958661843104344,0.6781848575014211,0.9441905398809802,13.37580426986281
frc7035,0.0,3.047623482229745,5.350503913481898,-0.00015136588864432676,0.0,0.0,0.7229195482705019,-0.25827313147565767,3.0074348483050364,0.08042754130122534,-0.4058071074861599,-0.025894517828550134,3.047623482229745,0.11513975450563181,7.952131654300774,10.741482005054861,-0.1888424087116544,-0.9970615680645187,-0.22277103602001005,-1.4086750127961822,7.7947387011683285
frc7039,0.0,2.421553794934988,4.7451629143334895,-0.03626103781532749,-0.017520062421487643,-0.0134243326063237,0.5539243540272973,-1.0027414096781442,5.430447102502154,0.1616657788185487,3.5528413948653594,0.7503911781014884,2.421553794934988,0.046626523062243685,13.728451411701002,15.147263796957846,1.8077339670676995,0.7799191811259338,0.6045531961445275,3.192206344338161,14.068593436993904
frc7053,0.0,2.740694193764724,2.5766085703153427,-0.02890058832819385,0.0,-0.02890058832819385,-0.22992093036528577,6.359144911084069,1.5629691559163408,-0.05738408036275859,5.037527496463077,0.7028042567678927,2.740694193764724,-0.08657543863326903,9.177105222694763,18.276944327543564,4.504640241359266,-0.049104934560713416,-0.10970137383739403,4.345833932961159,13.386741155254763
frc7060,0.0,0.9378033533546514,-0.580431318420559,0.07677936967106688,0.0,-0.0035167864219767388,0.3081545933068586,0.06107328336302177,1.8072614401971123,0.06879468776439435,0.3275539120784478,-0.18188252925451548,0.9378033533546514,-0.012282133706420055,1.5543840338550035,2.553260670572672,-0.45012589740640374,0.09995853527739412,-0.1745823337539312,-0.5247496958829408,1.6782628106468584
frc7067,0.0,3.6201011533824703,2.964796422413615,-0.0005722235773005346,0.004886328186018494,-0.005676798287530209,-0.2863163021284371,4.843427502844775,0.8213031392794138,-0.13151769553986092,2.220716130573081,0.18526119401382318,3.6201011533824703,0.042977274288513244,6.006815692266112,14.470344348493354,1.7419689745608529,-0.4318058326480781,0.09319900195620273,1.403362143868977,10.099070283437273
frc7070,0.0,5.066412635648372,3.5150286819288787,-0.0060036674596153465,0.0,0.0,0.12037309277324693,2.2673051386044825,2.4476113222033287,0.047649732230590464,0.349955827658258,0.6688480825632226,5.066412635648372,0.08205382445309903,6.312595831790466,13.646313606043321,0.07023777450517277,-0.011557639424114164,-0.08211274368899506,-0.023432608607935692,10.279404769041207
