team,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulCount,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,rocketLowPoints,rocketMidPoints,rocketTopPoints,rocketPoints,shipFarPoints,shipNearPoints,shipCenterPoints,shipPoints,ownPoints
frc116,0.0,3.8458616377337327,7.606147791746016,-0.013173962138995916,0.0006531729727974206,0.0004936664925678654,0.39702083858228865,-0.9533314208093926,5.148352359199103,0.28716166765650003,0.6915825572776507,0.6339945249711988,3.8458616377337327,0.0745959845929738,13.446082708222777,16.338612925147128,1.194090489860357,-0.49592598459933407,0.03268105360062743,0.7308455588616479,3.3716744382032746,3.1374966694648867,1.0600070644425752,7.56917817211073,15.429517968872883
frc1160,0.0,3.5832739542303287,8.258229352735283,-0.030837210885484478,0.0006317636660988015,-0.004337959360293663,0.21786850158877402,0.9871358440516561,3.054804530890883,0.08183395114135784,5.773855997176697,0.20679103732923804,3.5832739542303287,-0.10437401919242281,17.086889880802865,21.657299679084847,5.354118145251158,0.858852583836037,0.38866845930903837,6.601639188396229,1.9479840441523626,2.747224653108754,2.737455675123767,7.432664372384881,20.955924502998684
frc1164,0.0,5.873201123971386,4.081838134739408,-0.024340875225899783,0.0006243365625726506,-0.006913716389395611,1.0324327838106793,-1.3987132532436106,3.073730985339984,0.02756137439212604,0.8174718747865831,0.2942699129892439,5.873201123971386,0.010529984461216804,7.97304099486598,12.447528865593757,0.6315666654590197,0.44295470518282526,0.9454152009930683,2.0199365716349114,1.1989160100476843,1.5100218824275349,0.17262767868248166,2.881565571157693,10.65417390725438
frc118,0.0,4.745483407794282,13.337974022562078,0.08847355485168572,0.0005808514707439093,0.0851790714629028,0.8491005517601653,1.8234911503667803,8.74466089822263,0.5405222003256153,7.916737846718658,1.710266251949451,4.745483407794282,0.10731179702940769,29.999372767503367,36.56834732566445,8.341059228926746,6.243943703783812,2.1413852472888184,16.726388179999372,1.5636030584077785,1.907827984766867,1.058932097114903,4.530363140289542,31.23174834675249
frc1188,0.0,5.912033220742414,6.9644007272584725,0.0684465380816719,0.0005864964521648065,0.0766908146627981,0.09044838572422202,1.8151301688274526,4.853610114359555,0.05599135544131676,4.7607367713876165,0.8111709606359023,5.912033220742414,0.12178440516517532,16.578747613005657,24.305911002575527,2.069025300731169,0.5804630633277029,0.6928145176738091,3.34230288173268,2.074261032968147,2.199926049918399,4.110706805356819,8.38489388824336,21.12337603008883
frc1218,0.0,5.713341083674468,4.629449703737673,0.07875276260759792,0.0006102460987489497,0.00046122246896160415,-0.03850303656760283,-0.4694863069447644,4.596909768353763,0.2863899505994528,4.579406635887335,0.9386616491366616,5.713341083674468,-0.06208604051055787,13.80576610797877,19.049620884708485,2.4289248161666968,2.2828303570858663,0.07473336303742878,4.78648853628999,0.9091096879970215,0.7373985863284176,2.7780021886808,4.424510463006233,20.193390665951075
frc122,0.0,4.582745792778762,6.227604841142581,-0.018063475438042906,-0.013405888016679345,0.00046445584950918355,-0.016941272363638692,0.1390004666440719,4.567137284973676,0.05479775034937609,2.3082243689281956,0.32164007236263364,4.582745792778762,0.03929699422989572,13.10296649504446,17.8247127544673,0.5858426656193397,-0.10686799455038225,-0.18278108995888356,0.2961935811100717,2.321353666221807,3.687698648869762,2.232740994565066,8.241793309656627,17.382863156845087
frc123,0.0,6.885359656077051,7.477325513112044,-0.006978767381605686,0.0005923440820309312,1.8266446279225398e-5,0.698909711471931,-0.1005283525713563,6.567074891606172,0.04714248166131288,-0.039212236430535,0.42495129899468037,6.885359656077051,0.02517013173568886,14.005188168287685,20.79001947179338,0.6534595411348044,0.0011590520108304676,-0.24793678360631283,0.40668180953932004,2.7519253042308334,2.598931151458589,1.6826548146316103,7.033511270321025,18.567287504327748
frc1247,0.0,4.137837733985849,4.433337069631671,-0.01891269033955354,0.0006002759679335945,0.0004536870691287245,0.09164948791288134,-0.14813051950274325,2.617217620362417,0.02864328475009829,-0.2955496525652323,0.4516497064737277,4.137837733985849,-0.008034651162722093,6.755005037428859,10.74471225191197,-0.4868332188186244,0.20804995134609366,-0.3988709591353131,-0.6776542266078449,1.3671353107747506,2.9813037944079612,0.46911019163467554,4.817549296817383,10.690206168140573
frc1250,0.0,6.624763162426064,10.303718211382611,0.0834430360498739,-0.003668626737113783,0.08324274835049936,0.07553648630460946,0.43965489390913326,4.723024691015159,0.06279608630881092,3.1060607377064713,1.030211791505623,6.624763162426064,0.12205421998520292,18.132803640104246,25.19722169643945,1.582745087088121,1.0586281213855255,1.3451783417955427,3.986551550269186,3.750560223442292,3.5661499290853405,2.1086982531407403,9.425408405668367,23.432469363749654
frc1262,0.0,3.9102426204337504,9.790990261513224,0.09101413942923525,0.0856026498690097,0.00042906836647813663,0.2732253966484258,0.08363021097405092,5.539113463978606,0.13381429799789252,6.430919314597989,1.0910886901031738,3.9102426204337504,-0.0390661358124867,21.76102304008982,25.754895871497627,5.897582812985976,3.492902244909241,2.6117529319251744,12.002237989820387,-0.8073429319797838,2.9616651471862276,2.06734265533855,4.221664870544988,25.20318469289069
frc1277,0.0,3.713955033671082,2.470835553126433,-0.01917050531817772,0.0006049352167777372,0.0004572085177046475,0.01307391262148068,1.0549549915720986,3.3651993844241583,0.05493500721463968,4.770239556308095,0.02942715792548583,3.713955033671082,0.14076759508327347,10.60627449385869,15.375184519101879,1.816702457299104,0.28657487560136546,0.26041323521537457,2.363690568115843,0.5080584455956383,1.2749502911615236,3.0964998169810216,4.879508553738177,13.014099433915872
frc1287,0.0,6.042988711152096,7.563699702128176,-0.003945627149112014,-0.004899085746846881,0.00042382702233954703,-0.11791105117184772,0.5369234960859219,4.345737389859682,0.14625008538863538,1.7526000007422775,1.0488062787677264,6.042988711152096,0.014874525551312268,13.66203709273014,20.24194929996817,1.3432907704575967,1.3289855617888364,0.43468291151710275,3.106959243763535,3.6681116648744654,1.9034634572148441,0.5642640888127711,6.135839210902075,19.924888227435975
frc1293,0.0,6.015431347439598,11.925859104090087,-0.018824111545569785,-0.01978686475963903,0.0004279586223630307,-0.08821033801205706,1.5413359307353967,3.917649569387859,-0.012632819318578339,2.028935295650915,0.799862272345709,6.015431347439598,-0.019591230579407662,17.872443969128867,25.42921124730389,0.399951410314131,0.976102156057887,-0.8335802191303193,0.542473347241697,4.665000210845753,4.944745117024859,3.8659190766561258,13.475664404526732,24.32882740581931
frc131,0.0,3.5885132459012166,9.448928643367905,-0.018119665129414767,0.0005982098047182487,0.00045212546815919283,-0.06333731858167575,-0.6430956583267721,1.9541102065292626,-0.06954705047967319,1.5421680584243482,0.06850310163329121,3.5885132459012166,-0.042339137044260275,12.945206908321525,15.890624495895981,-0.4428644561668349,0.7600279509755875,0.0764586908973437,0.3936221857060947,3.348832460223447,3.6434690003307355,3.607273454086148,10.599574914640327,17.104784343366116
frc1318,0.0,2.2304465470905406,11.150048759797395,-0.0288856818170142,0.0006309258848950852,0.00047685219939900024,-0.0004784464760790887,-0.773218936497606,4.076165796055772,0.18128138232240076,3.400719802862116,0.4832233291638341,2.2304465470905406,-0.04637324343801906,18.626934358715285,20.084161969308234,1.8779867269033688,0.9111746815799425,0.3566925159037682,3.145853924387078,5.320575659023416,4.356752712422186,1.7298015361286208,11.407129907574216,21.276175436176242
frc1322,0.0,5.137534091956149,5.244749331291472,-0.0033561591451959877,0.0006149716154645543,0.0004647940026283636,-0.0401091301088432,-1.4379800366137516,3.937049328472208,0.17380595804240764,2.515605312590929,0.5288320573589763,5.137534091956149,0.1018450683523701,11.697403972354614,15.39695802769702,3.1833409128284225,1.1562391933008578,0.4623008751358157,4.801880981265093,0.598033414695399,1.6291095114126517,0.6237896385603878,2.850932564668432,16.038659839465968
frc1369,0.0,6.036902726599636,6.745017133075788,-0.00954983830400607,-0.01058707212738929,0.0004610663996095362,0.09495315060261553,0.3549800198279919,6.3175312172913,0.29693823001714215,1.656327241208852,0.9567671613266376,6.036902726599636,-0.01599101480325755,14.71887559157594,21.110758338003574,-1.3424390057919557,1.4754084900292035,-0.07852533577100797,0.054444148466238705,3.229403683738731,1.7735122466542155,3.371238919907675,8.374154850300616,20.614837999597047
frc1391,0.0,2.8741523446821695,8.042345472738555,-0.010422568260587961,0.0005998163699821868,0.0004533397061512104,0.07104986472881043,-0.013102871133366388,4.146384321694862,0.10785623871724058,1.6610673648300494,0.19694288155891201,2.8741523446821695,0.04076667637703619,13.849797159263462,16.710846632812277,0.8846138355354525,0.8776438195629265,0.09343440850667639,1.8556920636050538,2.402712885947263,3.6595767498184095,1.7875371776280895,7.849826813393757,16.143899822365885
frc1398,0.0,3.0781329637426356,2.8541135401318822,0.005526816851601906,0.004462591114029397,0.0004730647209265515,0.018740609401031585,2.0759220992151146,4.933327923014208,0.27616421146999776,1.7454598001996575,0.9736386356923775,3.0781329637426356,0.18693749449067842,9.532901263345755,14.68695632630351,0.45901870737541556,0.06964248515207842,-0.49881878574980965,0.029842406777683093,1.6319998254010952,0.23947379047857373,2.60091298959791,4.472386605477572,10.872374948469194
frc1413,0.0,3.685220809812542,7.498291462816165,0.0009717214927614166,-0.0018506529240766957,0.00046469478892083424,-0.1868826408690644,1.8217130059312632,5.625031275632126,0.20314048753521968,2.0918605006298474,0.8057331742298034,3.685220809812542,-0.02963994318067553,15.215183239078142,20.722117054821954,1.7570173720216937,1.0062983151879543,-0.050216612490902715,2.713099074718744,4.1013864575048835,2.269386803642517,0.5084384182950931,6.879211679442491,19.727811460123963
frc1414,0.0,3.120737335423715,10.063447567176942,0.009665277309034758,0.0005748610148408134,-0.004071651481011014,-0.272808542115919,1.2640098839108402,5.312087894384465,0.27985230435964814,2.708682274232481,0.787665520068287,3.120737335423715,-0.014202686541923751,18.084217735793892,22.468964955128452,2.696397522841791,0.08543533353826332,1.0887555340612711,3.8705883904413234,3.993485280217576,3.2713038794113376,1.6387707090162216,8.903559868645134,22.151204876442677
frc1418,0.0,3.2345352605243702,7.430897737502543,0.09187906140736196,0.0006130081634000899,0.0004633100304887362,0.33830718374782703,-0.08158937660813505,4.991954588812736,0.21510062480878717,9.315821150028524,0.9133266518551066,3.2345352605243702,0.048068980549859405,21.738673476343802,24.891619360260062,5.5590668565843595,4.734381356607916,5.2659126921191906,15.559360905311461,-0.9207618362410734,0.44190586121973463,1.6683663149086791,1.1895103398873357,23.525666360675967
frc1481,0.0,5.690389021718742,7.277273500389545,0.07699476553117096,0.0043790317591385535,-0.011792377622085458,0.5451332177562946,-0.871206558539514,9.094537016955742,0.6526256618713657,2.4189846428430584,1.560923671452977,5.690389021718742,-0.019183763422174874,18.79079516018835,23.60997762336758,0.7796135468779958,0.20120104492292123,0.29265583171879306,1.273470423519706,2.25162123013937,4.09081923913495,2.082513906948249,8.424954376222566,23.018438399437787
frc1506,0.0,3.712624411048936,7.495133812417149,-0.013061018985015167,0.00059846654536036,0.00045231951209176376,0.1381903701702286,4.58402981493155,7.411674701799977,0.4321332843579097,3.814558352976773,1.0956582815869647,3.712624411048936,0.03201467409694879,18.7213668671939,27.018021093174394,4.073116865518986,0.8861726652583217,-0.03441049961915154,4.924879031158155,3.5751692286968706,1.3747978974348212,2.1623669427079832,7.112334068839668,21.73128810085962
frc1511,0.0,4.043475536323818,8.234004102647992,0.10558041522046628,0.0005676650669380979,0.10447660443799152,-0.3527924500027568,2.3439452508136576,3.392731989548564,0.001958140717424261,5.293216193944782,1.2498988187081534,4.043475536323818,-0.025444874364175724,16.919952286141342,23.307373073278836,5.406398829583632,2.9877199948544675,1.4426921503112042,9.8368109747493,3.0343478787754647,0.10199837701991345,0.5560562177424441,3.6924024735378174,22.25080904175102
frc1512,0.0,4.110342690397126,0.35743770240672984,-0.0030904262460476986,0.0006629893489441184,0.0005010856850082882,0.2602183718482471,3.5724399867735386,1.1771233389326212,-0.056873788235573694,-0.15182034360263982,-0.1941594785068889,4.110342690397126,-0.04000248409886283,1.38274069773672,9.065523374907395,-0.20841505525323512,-0.5135361949475379,-0.23176849181274709,-0.953719742013522,-0.2828454808033616,0.6012702686603104,0.8432401615832854,1.1616649494402285,5.072450629478878
frc1515,0.0,3.753644902321607,5.465106981495072,0.09143888078860866,0.0005994187251104281,-0.011459570592941953,0.5243028349198507,-0.1223098855425322,3.6538177069224953,0.07929751777536255,1.769704593035289,0.6508383712993882,3.753644902321607,0.009281580240558217,10.888629281452866,14.519964298231944,0.7451430070499062,0.1285305338228546,-0.5758913337223672,0.2977822071503914,1.2250007379209167,3.298077105425735,2.4160561672766003,6.9391340106232455,12.985831456849905
frc1519,0.0,5.764555029874165,13.095453664537803,0.05898955290400194,0.0005632646459295189,0.0004257140049022619,-0.147225711153983,-0.45316775324531233,11.949392372670022,0.8953651788101655,2.9255049383973337,2.3059440734747385,5.764555029874165,0.09942426721416509,27.97035097560517,33.28173825223403,3.3417071507961413,0.6207611440289931,0.23318504727229514,4.195653342097428,5.027286977784107,3.704756383393468,3.0952396008589345,11.827282962036502,33.28176473401379
frc1522,0.0,2.3342823888235453,4.254026231937015,0.007921389472752366,0.0038406090708062238,0.0004754561111128141,0.050359556662019155,1.9093186579228727,0.5251592258262362,-0.10350477312418552,1.3008936724847742,0.23503288191172667,2.3342823888235453,-0.031787225931824786,6.080079130248031,10.323680176994454,0.1444401768263994,-0.2717988136481249,-0.155696540903984,-0.2830551777257112,1.1783500166693202,1.9351524422228654,2.7266814068755285,5.840183865767709,8.549367882471948
frc1528,0.0,4.326052831177637,1.5912193727186443,-0.0003771899005366849,-0.01042575730121476,0.005295913153518488,-0.10697895979977304,0.4908176540744484,3.0872068199053513,0.15773877554820767,1.8164208224668177,0.42582573822826525,4.326052831177637,0.00805624993501723,6.4948470150908175,11.311717500342914,0.044550719722944214,0.5628873736864056,-0.13907532850210838,0.46836276490724005,0.8262550481735298,1.2477524749242814,0.8672393878696721,2.941246910967476,11.069330476252624
frc1539,0.0,6.237164954859417,5.991570307853506,-0.006875360226352984,-0.007900771082984637,0.00045581090890922085,-0.10520500009197781,-0.6562255080399555,1.6403721265107283,-0.03158368313978504,2.7157357288275557,0.3963979814706295,6.237164954859417,0.22892461028674363,10.347678163191791,15.928617610011266,1.7295139703221554,1.3459425500684805,0.2834459132679505,3.3589024336585864,3.1469281256650774,1.3307514489706402,1.0304919601152043,5.50817153475092,14.84013662574645
frc1553,0.0,3.676189798015775,7.154982632797014,0.002780342901309717,0.0017356376028497434,0.00046438758528219155,0.09377308473898681,-0.5078695031493126,0.8994180762527564,-0.2596376171526225,0.4944713745388226,-0.3508636936736251,3.676189798015775,0.1622951170162668,8.5488720835886,11.71719237845508,-0.6778806253160697,-0.4867646426611457,1.5272682309524275,0.3626229629752101,2.606390490430954,2.9046803499630864,1.7112427819429785,7.222313622337009,10.483086574241012
frc1573,0.0,4.801238175365175,2.204789837056925,-0.02023184486930236,-0.002942612740087966,-0.0023735799062462003,0.2637564979586561,2.6623189887072587,2.0038623810755327,0.04382819957855409,1.1423569712719108,0.44984747909886263,4.801238175365175,-0.042831610235861024,5.351009189404375,12.814566353476819,-0.3723533407677252,0.3570927953599773,-0.1787748009088865,-0.19403534631663577,1.3130695644303936,0.7053516762113583,1.524893474471268,3.5433147151130138,9.746462363016342
frc1574,0.0,3.3514677897422342,6.570180473564973,0.06336215170057453,0.0713463999750369,-0.004097244093927129,0.08272679947556814,5.377745374809721,7.542837658810539,0.4090648255178256,3.4427775910133285,1.232620319292138,3.3514677897422342,-0.09427749941682594,17.55579572338884,26.285008887940805,3.5227334204150704,0.6646978066362708,1.022425474768363,5.209856701819705,2.4417583372196274,2.4573950735114884,-0.09389603998991664,4.805257370741193,21.507580609455815
frc1577,0.0,3.3459677677155764,10.114085199380819,0.05701516918031038,0.0781118092048775,-0.014292967104660829,0.12020612909113565,0.14106985066430522,8.418788787180702,0.5235013106233757,1.9860451934446814,1.0468909786532978,3.3459677677155764,-0.045797707332148704,20.518919180006204,24.0059567983861,4.54500795661415,0.3695760008046612,0.4796270485423778,5.3942110059611865,2.9696592223175435,3.053198957302966,0.6850646791321913,6.707922858752697,23.91644792643772
frc1580,0.0,3.3023127593804276,3.68481630668425,0.04090908001580131,0.06245673195550694,-0.013383171390713279,0.4532230409217219,-0.8680961403478012,1.9064783898109887,-0.025798037689924672,0.8294774439606322,-0.05768318790897523,3.3023127593804276,0.13041910612473445,6.420772140455876,8.854988759488505,0.12165015303356876,0.19466245947590585,0.05212145691759604,0.368434069427068,2.797038782938689,0.45691746539390166,0.894003039678445,4.147959288011029,7.189643821948533
frc159,0.0,5.761762044199146,4.538826381539562,-0.026941265389854453,0.0006281356144339838,0.00560276682773525,0.18385566223769373,2.410354370409628,1.4488553007709242,0.05521869028599572,4.184236787104719,0.15527263881081454,5.761762044199146,-0.08527714015348314,10.17191846941521,18.344034884023994,1.1508316408308878,2.2681666868219854,0.5919295270819428,4.010927854734813,0.5809213775628342,2.4880913271782816,1.6453280814390718,4.71434078618018,16.14960778828263
frc1598,0.0,4.434782891202887,2.7442312738187873,-0.010922425063544614,-0.006861716532227529,0.0004751369366750421,-0.3124503388611475,0.02032255236104287,1.4577052726479018,0.006551258722043846,0.8362710333594817,-0.15241511442113398,4.434782891202887,-0.05263249614537511,5.038207579826172,9.493313023390112,-0.5944523078005902,0.40108388168405845,0.00555659106361461,-0.1878118350529198,0.18018871366526884,2.9112906207932534,0.6790421086329526,3.7705214430914684,10.884033952920886
frc1599,0.0,4.263805939678142,5.5150498304792706,-0.020240487231166608,-0.007204141360479421,0.0005014174764966902,0.4129080131530268,-0.3826142538694115,8.729748834119592,0.3771661230714069,2.971859903349276,0.9730720317901901,4.263805939678142,0.06301920845873764,17.216658567948148,21.09785025375688,1.0406939143884713,-0.12231377950926237,0.48422218211174883,1.4026023169909565,2.1626632288004988,0.5785343568281999,4.345439221205339,7.086636806834034,19.674567592038574
frc1610,0.0,6.129724477437613,2.707927761540976,0.08286766455178435,0.0862248610127408,0.0004971452464086971,0.2700950512205537,0.9819828509278649,2.8327643635586814,-0.03310799109384552,10.864805031625458,1.1573629656928714,6.129724477437613,0.057710907692401205,16.405497156725126,23.517204485090613,4.635986222799976,3.442133636002317,3.0035431405292607,11.08166299933155,0.770203672568581,0.11599184996398375,1.6071838141843455,2.4933793367169024,21.20553831126947
frc1629,0.0,4.022725729323921,5.186198402910562,0.003060968257413118,0.0006322849234746091,0.00047787935734453586,1.053909888202894,-0.2086684348987796,2.977986229021128,-0.04585293471089851,5.051633288425505,0.293716916135305,4.022725729323921,-0.060289712048799855,13.215817920357198,17.02987521478235,2.5158884613781813,0.7743124982335554,0.5181667030810271,3.8083676626927607,0.5471467421966189,1.4114021937629755,4.4731351337606275,6.431684069720216,14.619421393511645
frc1647,0.0,4.605881426664014,3.386497733593548,-0.02934411726475946,0.0006040756927963963,0.000456558891638019,0.5604289914235043,2.304353534678561,4.976121289163569,0.15468527922824343,0.6790626438277646,0.7999572097874409,4.605881426664014,-0.01081180145223239,9.041681666584882,15.951916627927467,1.655540262216649,-0.10826792822707729,-0.2437660589957113,1.3035062749938593,1.885832664907621,1.843824858040442,-0.9654824260104059,2.7641750969376524,12.06358233204848
frc1648,0.0,1.6882211668755986,9.74002226712874,0.008706620421804373,0.0006558185232681331,0.020694834829500255,-0.033001535937392204,0.6985510017223764,4.005962596263323,0.18151326159607606,2.151633062294229,0.7081740623874454,1.6882211668755986,0.07904249625938344,15.897617925686294,18.284390094284287,1.3639361997072978,0.7610594662854401,-0.18801813282765595,1.9369775331650798,3.0522012470069373,4.349229932009751,2.5555492880887942,9.956980467105474,16.973461234039622
frc1657,0.0,7.150503085507055,3.388143409549595,-0.06166005477169521,-0.04283623721419971,-0.005970177221188183,1.6344528805763636,-1.2510565312297393,3.8957643587025967,0.11667728688008548,0.7793875786552448,0.36212248402817687,7.150503085507055,0.13005522772426886,8.063295346907443,13.96274190118476,0.09282814838900867,-0.20674875632071602,-0.2436454811080348,-0.357566089039744,2.9218441350304594,1.337256320085673,0.2681324269585731,4.527232882074699,9.139942741166992
frc166,0.0,6.0541441053724405,3.969752943688547,0.054289717003029314,0.000554120492801366,0.0817994655785121,0.140201116329595,1.0015264415236216,2.6284444191961067,-0.05752211828725013,7.300664580597695,0.9013493976600722,6.0541441053724405,0.08492477014933758,13.898861943482354,20.95453249037843,5.373610098713467,2.919017678304894,1.4810342706904163,9.773662047708774,-0.5761517602540647,0.5218778930978852,1.552974938527876,1.4987010713716906,18.76807976852198
frc1661,0.0,4.042176396512162,3.303941436871807,-0.06344017083264394,-0.014078943028484317,-0.0025765164135344593,0.6836049342819042,0.7487094870657114,4.190879557434001,0.2513598878225695,1.1180050315599233,0.1648261669947561,4.042176396512162,0.1363021198503413,8.612826025865743,13.403711909443622,-0.127812462739527,-0.16098873274077963,-0.2546304723208392,-0.5434316678011476,1.689832144431009,1.5137022393207984,1.7640338835320049,4.967568267283806,9.377468540879129
frc1683,0.0,3.4330162686911536,10.296172516152314,0.07018676769356762,0.000606331512623322,0.07409324069521252,-0.06963931803204838,0.03640232968212111,3.568689022618532,0.07548469398440186,1.9871313321917723,0.9038444373220946,3.4330162686911536,0.0025180799633164183,15.851992870962631,19.321411469335906,0.9047787450624389,0.9016577227342643,0.44706344969788187,2.253499917494584,3.9755703948603704,3.985528826145576,2.070833624853671,10.031932845859613,19.47126437408008
frc1690,0.0,3.332801099107843,13.444811835280076,0.4489734902514311,0.2709022969643673,0.08905806212980635,-0.12567952700653465,2.8502160610828104,8.472353800769246,0.5067437524666782,7.563690900505696,2.0558812319813136,3.332801099107843,-0.0786407450346109,29.480856536555024,35.66387369674569,3.0421390708788687,8.317749184501421,5.709985126621314,17.069873382001603,2.118023626894983,0.457730385321851,1.3651173592768588,3.9408713714936874,33.89846292199398
frc1701,0.0,3.9919003002497147,0.9219465943955774,-0.006888420586495648,0.003027417018823605,6.018663556049862e-5,-0.052174946644626005,-0.3163713209421704,2.0558405327867986,-0.01502806483932904,-0.03705754366245851,-0.114374524421334,3.9919003002497147,-0.1131997456595275,2.9407295835199214,6.616258562827478,0.13039788970896,0.1899661405175086,0.28179682745351686,0.6021608576799831,-0.5205297243339505,0.7850555569936541,0.020414302983583918,0.28494013564328263,8.107952434639266
