team,adjustPoints,autoOwnershipPoints,autoPoints,autoQuestRankingPoint,autoRunPoints,autoScaleOwnershipSec,autoSwitchAtZero,autoSwitchOwnershipSec,endgamePoints,faceTheBossRankingPoint,foulCount,foulPoints,rp,techFoulCount,teleopOwnershipPoints,teleopPoints,teleopScaleBoostSec,teleopScaleForceSec,teleopScaleOwnershipSec,teleopSwitchBoostSec,teleopSwitchForceSec,teleopSwitchOwnershipSec,totalPoints,vaultBoostPlayed,vaultBoostTotal,vaultForcePlayed,vaultForceTotal,vaultLevitatePlayed,vaultLevitateTotal,vaultPoints,ownPoints
frc7137,0.0,5.181945777996679,8.826600193283266,0.15332596098329704,3.6446544152865963,0.041840948509560404,0.30628890279558757,2.5491319404887784,24.82717936492296,0.20493108659457054,0.01207800409785142,23.669348569400206,0.5123140182756696,-0.321598210098444,36.891455355141936,70.52558855313501,-2.5859551493330994,2.9800500812502717,6.786375241207261,1.3406068073122686,3.814210363317572,31.350428455955498,103.0063029299084,0.30808511265328326,0.06848055046075982,0.8753875860708068,0.7436097804568287,0.968038646998319,0.9493004356964183,8.80695383307004,82.19510423910046
frc7140,0.0,1.06185574464078,5.124096425244274,0.1949653781707739,4.06224068060351,-0.8501665653322374,0.19078122162430614,1.3810944376526242,21.478690013529008,-0.08461735443816594,-0.15098624673960967,8.745488877699664,-0.2548980020971408,0.5518067205791813,33.60022602287714,62.64746602776081,-1.271374641470501,-1.0369740881695186,1.3769963250795916,0.8802391734579428,1.172557461650842,32.61436516581014,76.50651017693272,0.2829617679289919,0.5494852028465197,-0.14080636153435855,0.06839962950966082,0.8917228579085233,0.8958251659147359,7.568549991354585,63.24771955423907
frc7152,0.0,5.112198701210871,10.274853174825937,0.4207901482008926,5.16265447361509,-0.08759504624416099,0.3699050535059266,2.643694396849595,19.886813860125134,0.055108826170428754,0.6981760809952937,4.458731117606081,0.5064609367152056,0.019347674746626565,49.815298507906576,89.34613213555077,-1.4166145071951108,3.2007151961232627,-6.862294612764475,2.3028556308628536,1.8227083498289034,55.79135199700332,104.09662756516477,0.9902717284398583,1.117684167947326,0.7242812386668911,1.4617000666135316,1.5333880115901284,1.3494197189429435,19.644019767519,97.36923913185304
frc7153,0.0,6.068886421648422,10.159642747848956,0.16694482972226327,4.09075632620055,0.06595056664046567,0.36488564510463867,2.9684926441837427,18.862364893836876,0.09349661261837747,-0.4273175720011734,31.39376345052583,0.3587322557341713,0.1095980753232441,41.06452633834545,69.98006080074796,-0.16885971673927797,3.3642610078001725,-4.539749059215185,2.5884800877246703,0.48071805695164155,43.184655026575285,111.54716363925354,0.37749627033737204,0.44718241736121384,0.6898597868968394,0.7159025347794197,0.529936846328996,0.8475489615724606,10.053169568565474,80.44897022682188
frc7157,0.0,2.317897000772134,4.649423510382977,-0.13307617934840407,2.331526509610865,-0.31588182742209886,0.14112418052463374,1.4748303278081623,7.695302905684853,-0.19542773120236667,-0.11315132925319878,38.29874234511252,0.061182594282482246,1.0917401321855944,60.213659482574414,74.24152610183869,0.8206153371987298,0.395033962108928,14.795905089596436,1.5807873265735142,0.836068853623207,43.01635172920573,117.18552550499979,0.13966115276751265,0.2722727264105535,0.10084573091926384,0.2206201279684383,0.8391740047723825,0.7736198883368808,6.332563713579367,69.40057595797636
frc7160,0.0,6.9853527598752745,12.255202561421985,0.3786668444024111,5.269849801546734,0.4565225957111607,0.35474296510480063,3.0361537842264767,14.036834636481991,-0.08401487359976927,-0.0767341261425442,10.0191730100206,0.9368962548741304,-0.27391982001843396,65.01085405260599,88.25596608579521,-0.007930548511114629,1.6758824416757228,26.700891468492227,0.7071731035604328,1.8524245691459196,37.61072002906445,110.53118835365065,0.2859645098891944,0.6253273351288653,0.40766088397843925,0.18871609545308377,0.851488854222006,1.02761204875948,9.208277396707146,103.20749610222337
frc7173,0.0,2.1203496216574163,6.935151007236842,0.23544217307922746,4.814801385579441,-0.10682108742555713,0.26871404675272137,1.166995898254265,23.677188998602922,0.10957009295878621,0.4037069227264073,-6.4322641131955205,0.4148548755014621,-0.10765070735901136,32.2520403466805,59.71085613527264,-1.5191260395577066,0.6593301931315729,1.9136759290391447,-2.671392145967831,-0.6286344008081173,34.5288826031669,60.23796399775092,-0.725434088483692,-0.44700871729992336,0.39797662241587217,0.21970429635096161,1.0347796140953192,0.9836297789467913,3.7816267899891542,66.42796370899813
frc7179,0.0,3.4972032267106545,8.173774309900063,0.2814821777655558,4.676571083189418,0.275430556587623,0.1877573420023573,1.4731710567677037,22.49313416129121,0.1035148533531689,-0.60132797309395,-2.4877676069655528,0.5045458433193329,0.9439565540402113,50.037552363455745,87.34881153626458,-0.08196610884354964,2.5595583160896003,0.19069533261846577,3.742385426794265,0.12443019766128102,46.18643771288659,93.03577282903153,0.7839648981723251,0.8145680064962797,0.48695115629712643,1.1356452645584079,1.0381758501964433,1.0134117312488204,14.818125011517541,88.83191536891685
frc7190,0.0,4.047896541654582,7.747078816675251,0.10761015950770426,3.6991822750206897,0.9127370048050597,0.07179040944820513,1.1112112660222304,23.203075198999223,0.07494101264307189,0.06045341039916029,8.545600952830018,0.081206767432783,-0.3709363626158538,-18.997362399612737,17.494321244475007,-2.3563289801928997,3.9047647188430346,-20.572042380711707,0.8257152854647557,0.45598833052993,3.1052936758271366,33.797596522548325,0.19247606721293647,0.34250124660916237,1.0711470568637411,1.1752837554319135,1.1415036101591647,1.1399366869766114,13.288608445088437,28.409062602063365
frc7193,0.0,2.494040302211367,7.149574369871686,0.1398261961222049,4.655534067660337,-0.49354725301659147,0.20167305187765175,1.740567404122274,7.5697018109151815,-0.09506333370710901,1.3348681944964826,11.169343502387699,-0.16906058979675023,1.031468365352589,8.420382927493362,25.112493012295957,-1.5300813512142113,2.3340578323230945,4.128688940388964,-1.1537634365516725,3.1534636021948277,6.975538774870273,43.43643589050763,-0.17698705002871848,-0.15740609523276536,0.7778305028124625,0.7743809079009079,1.1318550884989538,1.207506842109332,9.122408273887377,18.979272516457012
