"frc1153","frc3236","frc246","2019week0_f1m1_red","f","2019week0"
"frc5687","frc58","frc1517","2019week0_f1m1_blue","f","2019week0"
"frc1153","frc3236","frc246","2019week0_f1m2_red","f","2019week0"
"frc5687","frc58","frc1517","2019week0_f1m2_blue","f","2019week0"
"frc1153","frc3236","frc246","2019week0_qf1m1_red","qf","2019week0"
"frc9998","frc9999","frc9997","2019week0_qf1m1_blue","qf","2019week0"
"frc1153","frc3236","frc246","2019week0_qf1m2_red","qf","2019week0"
"frc9998","frc9999","frc9997","2019week0_qf1m2_blue","qf","2019week0"
"frc1729","frc1073","frc501","2019week0_qf2m1_red","qf","2019week0"
"frc1721","frc7314","frc2342","2019week0_qf2m1_blue","qf","2019week0"
"frc1729","frc1073","frc501","2019week0_qf2m2_red","qf","2019week0"
"frc1721","frc7314","frc2342","2019week0_qf2m2_blue","qf","2019week0"
"frc1729","frc1073","frc501","2019week0_qf2m3_red","qf","2019week0"
"frc1721","frc7314","frc2342","2019week0_qf2m3_blue","qf","2019week0"
"frc5687","frc58","frc1517","2019week0_qf3m1_red","qf","2019week0"
"frc5813","frc3467","frc3986","2019week0_qf3m1_blue","qf","2019week0"
"frc5687","frc58","frc1517","2019week0_qf3m2_red","qf","2019week0"
"frc5813","frc3467","frc3986","2019week0_qf3m2_blue","qf","2019week0"
"frc5687","frc58","frc1517","2019week0_qf3m3_red","qf","2019week0"
"frc5813","frc3467","frc3986","2019week0_qf3m3_blue","qf","2019week0"
"frc509","frc6153","frc3323","2019week0_qf4m1_red","qf","2019week0"
"frc2084","frc811","frc4905","2019week0_qf4m1_blue","qf","2019week0"
"frc509","frc6153","frc3323","2019week0_qf4m2_red","qf","2019week0"
"frc2084","frc811","frc4905","2019week0_qf4m2_blue","qf","2019week0"
"frc1073","frc7314","frc6153","2019week0_qm1_red","qm","2019week0"
"frc3467","frc501","frc3986","2019week0_qm1_blue","qm","2019week0"
"frc3467","frc6153","frc3236","2019week0_qm10_red","qm","2019week0"
"frc501","frc1153","frc190","2019week0_qm10_blue","qm","2019week0"
"frc5687","frc5813","frc7314","2019week0_qm11_red","qm","2019week0"
"frc2342","frc1073","frc811","2019week0_qm11_blue","qm","2019week0"
"frc1729","frc3323","frc501","2019week0_qm12_red","qm","2019week0"
"frc1517","frc3467","frc1153","2019week0_qm12_blue","qm","2019week0"
"frc58","frc2342","frc6153","2019week0_qm13_red","qm","2019week0"
"frc246","frc5687","frc1721","2019week0_qm13_blue","qm","2019week0"
"frc246","frc509","frc1517","2019week0_qm2_red","qm","2019week0"
"frc58","frc190","frc5687","2019week0_qm2_blue","qm","2019week0"
"frc2084","frc2342","frc1721","2019week0_qm3_red","qm","2019week0"
"frc4905","frc811","frc1153","2019week0_qm3_blue","qm","2019week0"
"frc5813","frc3323","frc246","2019week0_qm4_red","qm","2019week0"
"frc3236","frc1729","frc1073","2019week0_qm4_blue","qm","2019week0"
"frc1153","frc509","frc5687","2019week0_qm5_red","qm","2019week0"
"frc2084","frc3467","frc4905","2019week0_qm5_blue","qm","2019week0"
"frc811","frc3986","frc1729","2019week0_qm6_red","qm","2019week0"
"frc1721","frc58","frc3236","2019week0_qm6_blue","qm","2019week0"
"frc190","frc6153","frc1517","2019week0_qm7_red","qm","2019week0"
"frc2342","frc7314","frc3323","2019week0_qm7_blue","qm","2019week0"
"frc509","frc501","frc2084","2019week0_qm8_red","qm","2019week0"
"frc5813","frc1721","frc1729","2019week0_qm8_blue","qm","2019week0"
"frc3986","frc4905","frc246","2019week0_qm9_red","qm","2019week0"
"frc1517","frc58","frc3323","2019week0_qm9_blue","qm","2019week0"
"frc1153","frc3236","frc246","2019week0_sf1m1_red","sf","2019week0"
"frc1729","frc1073","frc501","2019week0_sf1m1_blue","sf","2019week0"
"frc1153","frc3236","frc246","2019week0_sf1m2_red","sf","2019week0"
"frc1729","frc1073","frc501","2019week0_sf1m2_blue","sf","2019week0"
"frc5687","frc58","frc1517","2019week0_sf2m1_red","sf","2019week0"
"frc509","frc6153","frc3323","2019week0_sf2m1_blue","sf","2019week0"
"frc5687","frc58","frc1517","2019week0_sf2m2_red","sf","2019week0"
"frc509","frc6153","frc3323","2019week0_sf2m2_blue","sf","2019week0"
