0,6,"None","Panel","Panel","None","None","PanelAndCargo","Panel","None",3,false,false,false,"None","HabLevel1","None",0,0,3,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInTeleop",2,"None","Panel","None","None","None","None","None","None","Cargo","Panel","Panel","Panel","Panel","Cargo","HabLevel1","HabLevel1","HabLevel1",0,6,0,8,"None","None","None","None",14,0,12,"PanelAndCargo","PanelAndCargo","None","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo",21,false,false,false,"HabLevel1","HabLevel3","None",0,0,15,true,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","None",12,"Panel","Panel","None","Panel","None","None","None","None","Panel","Panel","Cargo","Cargo","Panel","Panel","HabLevel2","HabLevel2","HabLevel1",3,12,0,48,"None","None","None","None",60,"2019qcmo_qm1","qm","2019qcmo"
0,6,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","PanelAndCargo","Panel","Panel",12,false,false,false,"HabLevel1","HabLevel1","None",0,3,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",0,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel1",0,6,0,18,"None","None","None","None",27,0,12,"Panel","Panel","None","PanelAndCargo","Panel","Panel","None","Panel",9,false,false,false,"None","HabLevel1","None",1,0,3,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",10,"None","PanelAndCargo","None","PanelAndCargo","None","None","None","Panel","Panel","Panel","Cargo","Panel","Cargo","Panel","HabLevel1","HabLevel1","HabLevel2",2,12,0,22,"None","None","None","None",34,"2019qcmo_qm10","qm","2019qcmo"
0,15,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo",27,false,false,false,"HabLevel3","HabLevel1","HabLevel1",0,0,18,true,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",10,"None","PanelAndCargo","Panel","PanelAndCargo","None","None","None","None","Panel","Panel","Cargo","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel2",3,15,0,55,"None","None","None","None",70,0,3,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","PanelAndCargo","PanelAndCargo","Panel",18,false,false,false,"None","HabLevel1","None",0,0,3,false,"CrossedHabLineInTeleop","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",2,"PanelAndCargo","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",0,3,0,23,"None","None","None","None",26,"2019qcmo_qm11","qm","2019qcmo"
0,9,"Panel","PanelAndCargo","PanelAndCargo","Panel","None","None","Panel","Panel",6,false,false,false,"HabLevel1","None","HabLevel1",0,9,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInTeleop",6,"Panel","Panel","None","None","None","None","None","None","Panel","Panel","Panel","Cargo","Panel","Panel","HabLevel1","HabLevel2","HabLevel1",2,9,0,18,"None","None","None","None",36,0,6,"Panel","Panel","Panel","None","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo",12,false,false,false,"HabLevel2","HabLevel1","HabLevel1",3,0,12,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInTeleop",2,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel1","HabLevel1",0,6,0,26,"None","None","None","None",32,"2019qcmo_qm12","qm","2019qcmo"
0,12,"Panel","Panel","Panel","None","Panel","Panel","Panel","Panel",0,false,false,false,"HabLevel1","HabLevel1","None",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",4,"None","Panel","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel1","HabLevel1",0,12,0,10,"None","None","None","None",22,0,6,"Panel","PanelAndCargo","Panel","None","None","PanelAndCargo","PanelAndCargo","Panel",9,false,false,false,"HabLevel1","HabLevel2","HabLevel1",0,0,12,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",10,"Panel","None","None","None","None","Panel","None","Panel","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel1",2,6,0,31,"None","Panel","None","Panel",37,"2019qcmo_qm13","qm","2019qcmo"
0,9,"Panel","Panel","PanelAndCargo","PanelAndCargo","None","Panel","Panel","Panel",9,false,false,false,"HabLevel1","HabLevel1","HabLevel1",1,0,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",12,"Panel","None","Panel","None","None","None","Panel","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",2,9,0,30,"PanelAndCargo","None","Panel","None",39,0,6,"Panel","None","None","None","PanelAndCargo","None","None","Panel",9,false,false,false,"None","HabLevel1","HabLevel1",0,3,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",10,"None","PanelAndCargo","None","PanelAndCargo","None","None","None","Panel","Panel","Cargo","Cargo","Cargo","Cargo","Panel","HabLevel1","HabLevel1","HabLevel1",0,6,0,25,"None","None","None","Panel",34,"2019qcmo_qm14","qm","2019qcmo"
0,9,"Panel","PanelAndCargo","PanelAndCargo","PanelAndCargo","None","PanelAndCargo","PanelAndCargo","PanelAndCargo",18,false,false,false,"HabLevel1","HabLevel1","None",0,3,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",2,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",2,9,0,26,"None","None","None","None",38,0,6,"Panel","Panel","PanelAndCargo","None","None","Panel","Panel","Panel",3,false,false,false,"HabLevel1","None","None",1,0,3,false,"CrossedHabLineInTeleop","CrossedHabLineInSandstorm","CrossedHabLineInTeleop",2,"None","None","None","Panel","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel1",0,6,0,8,"None","None","None","None",14,"2019qcmo_qm15","qm","2019qcmo"
0,6,"Panel","Panel","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo",18,false,false,false,"HabLevel2","HabLevel1","HabLevel1",0,0,6,false,"None","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",4,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel1","HabLevel1",2,6,0,28,"None","None","None","None",34,0,9,"PanelAndCargo","PanelAndCargo","Panel","PanelAndCargo","None","PanelAndCargo","Panel","Panel",12,false,false,false,"HabLevel1","None","HabLevel1",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",2,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel2",0,9,0,20,"None","None","None","None",29,"2019qcmo_qm16","qm","2019qcmo"
0,15,"Panel","Panel","PanelAndCargo","None","None","PanelAndCargo","PanelAndCargo","PanelAndCargo",18,false,false,false,"None","HabLevel1","HabLevel2",0,0,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",8,"None","None","None","None","PanelAndCargo","None","PanelAndCargo","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel2",2,15,0,35,"Panel","None","Panel","None",50,0,9,"Panel","Panel","PanelAndCargo","None","None","PanelAndCargo","Panel","Panel",6,false,false,false,"HabLevel1","HabLevel1","HabLevel1",0,0,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",2,"None","None","None","Panel","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel2",0,9,0,17,"None","None","None","None",26,"2019qcmo_qm17","qm","2019qcmo"
0,3,"Panel","None","None","None","Panel","None","None","Panel",0,false,false,false,"None","HabLevel3","None",0,0,12,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInTeleop",2,"None","None","None","None","None","None","None","None","Panel","Cargo","Cargo","Cargo","Cargo","Panel","HabLevel1","HabLevel1","HabLevel1",0,3,0,14,"None","None","None","None",17,0,6,"PanelAndCargo","Panel","PanelAndCargo","PanelAndCargo","None","PanelAndCargo","Panel","PanelAndCargo",15,false,false,false,"HabLevel1","HabLevel1","None",0,0,6,false,"CrossedHabLineInTeleop","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",6,"None","Panel","None","Panel","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel2",2,6,0,27,"None","None","None","None",33,"2019qcmo_qm18","qm","2019qcmo"
0,6,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","Panel","PanelAndCargo","PanelAndCargo","PanelAndCargo",21,false,false,false,"HabLevel1","HabLevel1","None",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",4,"None","None","None","PanelAndCargo","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",2,6,0,31,"None","None","None","None",37,0,6,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","Panel","Panel","Panel",9,false,false,false,"HabLevel1","HabLevel1","HabLevel1",0,0,9,false,"CrossedHabLineInTeleop","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",2,"None","None","None","Panel","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel1","HabLevel1",0,6,0,20,"None","None","None","None",26,"2019qcmo_qm19","qm","2019qcmo"
0,15,"Panel","None","None","Panel","None","PanelAndCargo","PanelAndCargo","Panel",6,false,false,false,"HabLevel1","HabLevel2","None",0,3,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",8,"None","Panel","None","None","None","Panel","None","None","Panel","Cargo","Cargo","Panel","Panel","Panel","HabLevel2","HabLevel1","HabLevel2",2,15,0,23,"None","Panel","None","None",41,0,3,"Panel","Panel","None","PanelAndCargo","Panel","PanelAndCargo","PanelAndCargo","Panel",9,false,false,false,"HabLevel1","HabLevel3","None",1,0,15,true,"CrossedHabLineInTeleop","CrossedHabLineInSandstorm","CrossedHabLineInTeleop",8,"None","None","None","None","None","None","None","None","Panel","Panel","Cargo","Cargo","Panel","Cargo","HabLevel1","HabLevel1","HabLevel2",1,3,0,32,"None","None","None","None",35,"2019qcmo_qm2","qm","2019qcmo"
0,12,"Panel","Panel","Panel","PanelAndCargo","Panel","Panel","Panel","Panel",3,false,false,false,"HabLevel1","HabLevel2","HabLevel1",0,19,12,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",8,"Panel","None","Panel","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel2","HabLevel1",2,12,0,23,"None","None","None","None",54,0,9,"Panel","Panel","Panel","None","None","PanelAndCargo","PanelAndCargo","Panel",12,false,false,false,"HabLevel1","HabLevel1","HabLevel1",3,0,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",8,"None","PanelAndCargo","None","PanelAndCargo","None","Panel","None","Panel","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",0,9,1,29,"None","None","None","None",38,"2019qcmo_qm20","qm","2019qcmo"
0,9,"Panel","Panel","PanelAndCargo","None","Panel","PanelAndCargo","Panel","Panel",6,false,false,false,"HabLevel1","None","HabLevel3",0,0,15,true,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",4,"None","None","Panel","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",3,9,0,25,"None","None","None","None",34,0,12,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","Panel","None","Panel",9,false,false,false,"HabLevel1","HabLevel1","None",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",4,"Panel","None","None","None","None","None","None","None","Panel","Panel","Cargo","Panel","Cargo","Panel","HabLevel1","HabLevel1","HabLevel2",0,12,0,19,"None","None","None","None",31,"2019qcmo_qm21","qm","2019qcmo"
0,6,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","Panel","Panel","Panel",9,false,false,false,"HabLevel1","HabLevel1","HabLevel1",0,0,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",4,"None","Panel","None","None","None","Panel","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",0,6,1,22,"None","None","None","None",28,0,9,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","PanelAndCargo","PanelAndCargo","PanelAndCargo","Panel",18,false,false,false,"HabLevel1","None","HabLevel1",0,10,6,false,"CrossedHabLineInSandstorm","None","CrossedHabLineInSandstorm",2,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","None","HabLevel2",2,9,0,26,"None","None","None","None",45,"2019qcmo_qm22","qm","2019qcmo"
0,15,"Panel","Panel","Panel","PanelAndCargo","Panel","PanelAndCargo","PanelAndCargo","PanelAndCargo",12,false,false,false,"None","HabLevel1","HabLevel3",0,0,15,true,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",10,"None","None","None","None","None","Panel","None","Panel","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel2","HabLevel1",3,15,0,37,"None","Panel","None","None",52,0,12,"Panel","Panel","PanelAndCargo","None","None","PanelAndCargo","Panel","Panel",6,false,false,false,"None","HabLevel1","None",0,0,3,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInTeleop",0,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel2","HabLevel1",0,12,0,9,"None","None","None","None",21,"2019qcmo_qm23","qm","2019qcmo"
0,3,"Panel","Panel","Panel","None","PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo",12,false,false,false,"None","HabLevel1","HabLevel1",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInTeleop",6,"None","Panel","Panel","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",0,3,0,24,"None","None","None","None",27,0,6,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","PanelAndCargo","PanelAndCargo","PanelAndCargo",27,false,false,false,"HabLevel1","HabLevel1","HabLevel1",0,0,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInTeleop","CrossedHabLineInSandstorm",8,"PanelAndCargo","None","PanelAndCargo","None","Panel","None","PanelAndCargo","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",2,6,0,44,"None","None","None","None",50,"2019qcmo_qm24","qm","2019qcmo"
0,12,"PanelAndCargo","PanelAndCargo","PanelAndCargo","None","None","PanelAndCargo","PanelAndCargo","PanelAndCargo",18,false,false,false,"None","HabLevel1","HabLevel1",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",8,"None","Panel","None","Panel","None","Panel","None","None","Panel","Panel","Cargo","Panel","Panel","Panel","HabLevel2","HabLevel1","HabLevel1",2,12,0,32,"None","None","None","None",44,0,9,"Panel","Panel","Panel","None","Panel","PanelAndCargo","PanelAndCargo","PanelAndCargo",9,false,false,false,"None","None","HabLevel1",0,0,3,false,"CrossedHabLineInTeleop","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",2,"None","None","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel2",0,9,0,14,"None","None","None","None",23,"2019qcmo_qm25","qm","2019qcmo"
0,9,"Panel","Panel","Panel","PanelAndCargo","Panel","PanelAndCargo","PanelAndCargo","PanelAndCargo",12,false,false,false,"None","HabLevel1","HabLevel1",0,0,6,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInSandstorm",6,"None","Panel","None","None","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel1","HabLevel1","HabLevel1",0,9,1,24,"None","None","None","None",33,0,12,"PanelAndCargo","PanelAndCargo","PanelAndCargo","PanelAndCargo","None","PanelAndCargo","PanelAndCargo","Panel",18,false,false,false,"HabLevel1","HabLevel2","None",0,10,9,false,"CrossedHabLineInSandstorm","CrossedHabLineInSandstorm","CrossedHabLineInTeleop",6,"Panel","None","None","Panel","None","None","None","None","Panel","Panel","Panel","Panel","Panel","Panel","HabLevel2","HabLevel2","HabLevel1",2,12,0,33,"None","None","None","None",55,"2019qcmo_qm26","qm","2019qcmo"
