0,30,45,true,"AutoRun","AutoRun","AutoRun",15,9,true,6,90,"Climbing","Levitate","Climbing",true,0,0,4,"RRR",0,191,321,0,10,45,10,0,136,366,1,3,2,2,3,3,40,"2018chcmp_qm112"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,65,"Parking","Climbing","Levitate",false,0,0,1,"RRR",0,165,245,0,0,93,0,0,72,278,0,0,0,0,3,3,15,"2018chcmp_qm112"
0,22,37,true,"AutoRun","AutoRun","AutoRun",15,4,true,7,90,"Climbing","Climbing","Levitate",true,0,50,4,"RLR",0,273,408,5,10,127,5,10,136,495,3,3,3,3,3,3,45,"2018chcmp_qm113"
0,0,10,false,"AutoRun","None","AutoRun",10,0,false,0,65,"Climbing","Parking","Levitate",false,0,0,0,"RLR",2,51,161,0,10,11,0,0,40,171,0,3,2,3,3,3,45,"2018chcmp_qm113"
0,12,27,true,"AutoRun","AutoRun","AutoRun",15,2,true,4,90,"Climbing","Climbing","Levitate",true,0,25,2,"RLR",0,146,281,0,0,0,10,10,136,333,1,3,1,3,3,3,45,"2018chcmp_qm114"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,1,true,8,60,"None","Climbing","Levitate",false,0,0,3,"RLR",1,264,359,10,0,129,0,10,125,392,3,3,1,1,3,3,35,"2018chcmp_qm114"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,0,true,8,65,"Parking","Levitate","Climbing",false,1,50,3,"RLR",0,188,283,8,0,44,0,0,136,363,2,3,0,0,3,3,30,"2018chcmp_qm115"
0,28,43,true,"AutoRun","AutoRun","AutoRun",15,7,true,7,60,"None","Climbing","Climbing",false,0,5,1,"RLR",2,140,200,0,0,86,0,0,54,248,0,0,0,0,0,0,0,"2018chcmp_qm115"
0,14,29,true,"AutoRun","AutoRun","AutoRun",15,0,true,7,65,"Levitate","Climbing","Parking",false,2,5,1,"LRL",0,94,174,0,0,0,0,0,94,208,0,0,0,0,3,3,15,"2018chcmp_qm116"
0,36,51,true,"AutoRun","AutoRun","AutoRun",15,7,true,11,65,"Levitate","Parking","Climbing",false,1,10,3,"LRL",0,292,402,10,10,136,10,0,136,463,3,3,2,3,3,3,45,"2018chcmp_qm116"
0,4,19,false,"AutoRun","AutoRun","AutoRun",15,2,false,0,35,"Parking","None","Levitate",false,0,0,0,"RLR",0,148,213,0,10,11,10,0,127,232,1,1,2,2,3,3,30,"2018chcmp_qm117"
0,8,23,false,"AutoRun","AutoRun","AutoRun",15,4,false,0,30,"None","None","Levitate",false,0,0,2,"RLR",0,257,302,0,0,127,0,0,130,325,0,0,0,0,3,3,15,"2018chcmp_qm117"
0,28,43,true,"AutoRun","AutoRun","AutoRun",15,5,true,9,35,"Levitate","None","Parking",false,0,0,3,"RLR",0,201,251,0,0,134,0,0,67,294,0,0,0,0,3,3,15,"2018chcmp_qm118"
0,20,35,true,"AutoRun","AutoRun","AutoRun",15,0,true,10,65,"Climbing","Levitate","Parking",false,0,0,1,"RLR",0,143,238,0,0,0,7,10,136,273,1,1,1,2,3,3,30,"2018chcmp_qm118"
0,22,37,true,"AutoRun","AutoRun","AutoRun",15,0,true,11,35,"None","Parking","Levitate",false,0,5,1,"RRR",0,157,237,0,10,11,10,0,136,279,1,3,2,3,3,3,45,"2018chcmp_qm119"
0,28,43,true,"AutoRun","AutoRun","AutoRun",15,4,true,10,90,"Climbing","Levitate","Climbing",true,1,0,4,"RRR",0,268,388,10,0,122,0,0,136,431,2,2,0,1,3,3,30,"2018chcmp_qm119"
0,24,39,true,"AutoRun","AutoRun","AutoRun",15,7,true,5,35,"None","Parking","Levitate",false,2,60,3,"LRL",0,282,357,10,7,126,10,0,136,456,3,3,2,2,3,3,40,"2018chcmp_qm12"
0,20,30,false,"None","AutoRun","AutoRun",10,0,true,10,35,"None","Parking","Levitate",false,2,10,0,"LRL",2,139,219,0,10,11,10,0,118,259,3,3,2,3,3,3,45,"2018chcmp_qm12"
0,24,39,true,"AutoRun","AutoRun","AutoRun",15,2,true,10,60,"Climbing","None","Levitate",false,1,0,3,"RLR",0,266,371,10,0,110,10,10,136,410,3,3,1,3,3,3,45,"2018chcmp_qm120"
0,14,29,true,"AutoRun","AutoRun","AutoRun",15,1,true,6,40,"Levitate","Parking","Parking",false,0,5,1,"RLR",0,68,153,0,10,12,0,10,56,187,3,3,3,3,3,3,45,"2018chcmp_qm120"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,0,true,8,90,"Levitate","Climbing","Climbing",true,0,25,2,"RRR",1,100,205,0,0,59,0,0,41,261,0,0,0,0,3,3,15,"2018chcmp_qm13"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,2,true,7,90,"Levitate","Climbing","Climbing",true,0,25,4,"RRR",1,154,264,0,0,58,0,0,96,322,0,1,0,0,3,3,20,"2018chcmp_qm13"
0,14,29,true,"AutoRun","AutoRun","AutoRun",15,0,true,7,35,"Climbing","None","Parking",false,1,0,1,"LLL",1,183,243,10,0,72,10,0,91,272,3,3,0,0,0,2,25,"2018chcmp_qm14"
